# Liste des plantes (individus) utlisés dans les expériences
# Chaque plante est reliée à un stock, une expérience et un traitement (modalité expériementale) de cette expérience.
# Chacune de ces modalités se définit par les facteurs expérimentaux qui la compose.
# Cette table contient énormément de redondances !!! Simplifiez cela !
# La manière dont les identifiants sont construits est également lourde, voire problématique; simplifiez cela !
Plant_ID	Exp_ID	Seed_ID	Species	Cultivar	Treatment_Nr	Plant_Nr	Exp_Treatment_ID	Factor1	Level_Factor1	Unit_Factor1	Factor2	Level_Factor2	Unit_Factor2	Factor3	Level_Factor3	Unit_Factor3	Factor4	Level_Factor4	Unit_Factor4
Pe.9.12.3	E.Pe.9	E.pep-000.006	Peplus		12	3	E.Pe.9.12	Irrigation	Ebb&Grow	0	Substrate	CocoChip/ArgexF 3+1	0	Fertiliser	Osmocote8-9M	0	FertiliserLevel	12	gr/L
Pe.9.12.4	E.Pe.9	E.pep-000.006	Peplus		12	4	E.Pe.9.12	Irrigation	Ebb&Grow	0	Substrate	CocoChip/ArgexF 3+1	0	Fertiliser	Osmocote8-9M	0	FertiliserLevel	12	gr/L
Pe.9.12.5	E.Pe.9	E.pep-000.006	Peplus		12	5	E.Pe.9.12	Irrigation	Ebb&Grow	0	Substrate	CocoChip/ArgexF 3+1	0	Fertiliser	Osmocote8-9M	0	FertiliserLevel	12	gr/L
Pe.9.13.1	E.Pe.9	E.pep-000.006	Peplus		13	1	E.Pe.9.13	Irrigation	Ebb&Grow	0	Substrate	CocoChip/Peat/ArgexF 2+1+1	0	Fertiliser	Osmocote8-9M	0	FertiliserLevel	12	gr/L
Pe.9.13.2	E.Pe.9	E.pep-000.006	Peplus		13	2	E.Pe.9.13	Irrigation	Ebb&Grow	0	Substrate	CocoChip/Peat/ArgexF 2+1+1	0	Fertiliser	Osmocote8-9M	0	FertiliserLevel	12	gr/L
Pe.9.13.3	E.Pe.9	E.pep-000.006	Peplus		13	3	E.Pe.9.13	Irrigation	Ebb&Grow	0	Substrate	CocoChip/Peat/ArgexF 2+1+1	0	Fertiliser	Osmocote8-9M	0	FertiliserLevel	12	gr/L
Pe.9.13.4	E.Pe.9	E.pep-000.006	Peplus		13	4	E.Pe.9.13	Irrigation	Ebb&Grow	0	Substrate	CocoChip/Peat/ArgexF 2+1+1	0	Fertiliser	Osmocote8-9M	0	FertiliserLevel	12	gr/L
Pe.9.13.5	E.Pe.9	E.pep-000.006	Peplus		13	5	E.Pe.9.13	Irrigation	Ebb&Grow	0	Substrate	CocoChip/Peat/ArgexF 2+1+1	0	Fertiliser	Osmocote8-9M	0	FertiliserLevel	12	gr/L
St.1.1.1	E.St.1	E.str-000.001	Stricta	Golden Foam	1	1	E.St.1.1	0	0	0	0	0	0	0	0	0	0	0	0
Ma.1.1.1	E.Ma.1	E.mar-000.001	Marginata		1	1	E.Ma.1.1	0	0	0	0	0	0	0	0	0	0	0	0
Gr.1.1.1	E.Gr.1	NA	Griffithii		1	1	E.Gr.1.1	0	0	0	0	0	0	0	0	0	0	0	0
Pe.10.1.1	E.Pe.10	E.pep-000.006	Peplus		1	1	E.Pe.10.1	Substrate	ZipGrow	0	0	0	0	0	0	0	0	0	0
Pe.10.2.1	E.Pe.10	E.pep-000.006	Peplus		2	1	E.Pe.10.2	Substrate	Standard	0	0	0	0	0	0	0	0	0	0
Cy.1.1.1	E.Cy.1	E.cyp-000.001	Cyparissias		1	1	E.Cy.1.1	0	0	0	0	0	0	0	0	0	0	0	0
Pe.12.1.1	E.Pe.12	E.pep-000.008	Peplus		1	1	E.Pe.12.1	CultureSystem	Ebb&Grow	0	Substrate	Bril+argex	4+1	Fertiliser	Osmocote8-9M	0	FertiliserLevel	12	gr/L
Pe.12.2.1	E.Pe.12	E.pep-000.008	Peplus		2	1	E.Pe.12.2	CultureSystem	Aeroflo	0	Substrate	Feutre+bille_argex	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.2.2	E.Pe.12	E.pep-000.008	Peplus		2	2	E.Pe.12.2	CultureSystem	Aeroflo	0	Substrate	Feutre+bille_argex	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.2.3	E.Pe.12	E.pep-000.008	Peplus		2	3	E.Pe.12.2	CultureSystem	Aeroflo	0	Substrate	Feutre+bille_argex	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.2.4	E.Pe.12	E.pep-000.008	Peplus		2	4	E.Pe.12.2	CultureSystem	Aeroflo	0	Substrate	Feutre+bille_argex	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.3.1	E.Pe.12	E.pep-000.008	Peplus		3	1	E.Pe.12.3	CultureSystem	Aeroflo	0	Substrate	Coco+bille_argex	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.3.2	E.Pe.12	E.pep-000.008	Peplus		3	2	E.Pe.12.3	CultureSystem	Aeroflo	0	Substrate	Coco+bille_argex	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.3.3	E.Pe.12	E.pep-000.008	Peplus		3	3	E.Pe.12.3	CultureSystem	Aeroflo	0	Substrate	Coco+bille_argex	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.3.4	E.Pe.12	E.pep-000.008	Peplus		3	4	E.Pe.12.3	CultureSystem	Aeroflo	0	Substrate	Coco+bille_argex	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.4.1	E.Pe.12	E.pep-000.008	Peplus		4	1	E.Pe.12.4	CultureSystem	Goponic	0	Substrate	Bril+argex	4+1	Fertiliser	Osmocote8-9M	0	FertiliserLevel	12	gr/l
Pe.12.4.2	E.Pe.12	E.pep-000.008	Peplus		4	2	E.Pe.12.4	CultureSystem	Goponic	0	Substrate	Bril+argex	4+1	Fertiliser	Osmocote8-9M	0	FertiliserLevel	12	gr/l
Pe.12.5.1	E.Pe.12	E.pep-000.008	Peplus		5	1	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.2	E.Pe.12	E.pep-000.008	Peplus		5	2	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.3	E.Pe.12	E.pep-000.008	Peplus		5	3	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.4	E.Pe.12	E.pep-000.008	Peplus		5	4	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.5	E.Pe.12	E.pep-000.008	Peplus		5	5	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.6	E.Pe.12	E.pep-000.008	Peplus		5	6	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.7	E.Pe.12	E.pep-000.008	Peplus		5	7	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.8	E.Pe.12	E.pep-000.008	Peplus		5	8	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.9	E.Pe.12	E.pep-000.008	Peplus		5	9	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.10	E.Pe.12	E.pep-000.008	Peplus		5	10	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.11	E.Pe.12	E.pep-000.008	Peplus		5	11	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.12	E.Pe.12	E.pep-000.008	Peplus		5	12	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.13	E.Pe.12	E.pep-000.008	Peplus		5	13	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.14	E.Pe.12	E.pep-000.008	Peplus		5	14	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.15	E.Pe.12	E.pep-000.008	Peplus		5	15	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.16	E.Pe.12	E.pep-000.008	Peplus		5	16	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.17	E.Pe.12	E.pep-000.008	Peplus		5	17	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.18	E.Pe.12	E.pep-000.008	Peplus		5	18	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.19	E.Pe.12	E.pep-000.008	Peplus		5	19	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.20	E.Pe.12	E.pep-000.008	Peplus		5	20	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.21	E.Pe.12	E.pep-000.008	Peplus		5	21	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.22	E.Pe.12	E.pep-000.008	Peplus		5	22	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.23	E.Pe.12	E.pep-000.008	Peplus		5	23	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.24	E.Pe.12	E.pep-000.008	Peplus		5	24	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.25	E.Pe.12	E.pep-000.008	Peplus		5	25	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.26	E.Pe.12	E.pep-000.008	Peplus		5	26	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.27	E.Pe.12	E.pep-000.008	Peplus		5	27	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.28	E.Pe.12	E.pep-000.008	Peplus		5	28	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.29	E.Pe.12	E.pep-000.008	Peplus		5	29	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.30	E.Pe.12	E.pep-000.008	Peplus		5	30	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.31	E.Pe.12	E.pep-000.008	Peplus		5	31	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.32	E.Pe.12	E.pep-000.008	Peplus		5	32	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.33	E.Pe.12	E.pep-000.008	Peplus		5	33	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.34	E.Pe.12	E.pep-000.008	Peplus		5	34	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.35	E.Pe.12	E.pep-000.008	Peplus		5	35	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.36	E.Pe.12	E.pep-000.008	Peplus		5	36	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.37	E.Pe.12	E.pep-000.008	Peplus		5	37	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.38	E.Pe.12	E.pep-000.008	Peplus		5	38	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.39	E.Pe.12	E.pep-000.008	Peplus		5	39	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.40	E.Pe.12	E.pep-000.008	Peplus		5	40	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.41	E.Pe.12	E.pep-000.008	Peplus		5	41	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.42	E.Pe.12	E.pep-000.008	Peplus		5	42	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.43	E.Pe.12	E.pep-000.008	Peplus		5	43	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.44	E.Pe.12	E.pep-000.008	Peplus		5	44	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.45	E.Pe.12	E.pep-000.008	Peplus		5	45	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.46	E.Pe.12	E.pep-000.008	Peplus		5	46	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.47	E.Pe.12	E.pep-000.008	Peplus		5	47	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.48	E.Pe.12	E.pep-000.008	Peplus		5	48	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.49	E.Pe.12	E.pep-000.008	Peplus		5	49	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.50	E.Pe.12	E.pep-000.008	Peplus		5	50	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.51	E.Pe.12	E.pep-000.008	Peplus		5	51	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.52	E.Pe.12	E.pep-000.008	Peplus		5	52	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.53	E.Pe.12	E.pep-000.008	Peplus		5	53	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.54	E.Pe.12	E.pep-000.008	Peplus		5	54	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.55	E.Pe.12	E.pep-000.008	Peplus		5	55	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.56	E.Pe.12	E.pep-000.008	Peplus		5	56	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.57	E.Pe.12	E.pep-000.008	Peplus		5	57	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.58	E.Pe.12	E.pep-000.008	Peplus		5	58	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.59	E.Pe.12	E.pep-000.008	Peplus		5	59	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.60	E.Pe.12	E.pep-000.008	Peplus		5	60	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.61	E.Pe.12	E.pep-000.008	Peplus		5	61	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.62	E.Pe.12	E.pep-000.008	Peplus		5	62	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.63	E.Pe.12	E.pep-000.008	Peplus		5	63	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
Pe.12.5.64	E.Pe.12	E.pep-000.008	Peplus		5	64	E.Pe.12.5	CultureSystem	ZipGrow	0	0	0	0	Fertiliser	FloraSeries	0	FertiliserLevel	Standard_Program	0
